"State","Agency_type","Agency_name","Ethnicity","Disability","Gender","Gender_Identity"
"Washington","Nonmetropolitan Counties","San Juan",0,0,0,0
"Washington","Other Agencies","Port of Seattle",0,0,0,0
"West_Virginia","Cities","Barboursville",0,0,0,0
"West_Virginia","Cities","Beckley",0,0,0,0
"West_Virginia","Cities","Buckhannon",0,0,0,0
"West_Virginia","Cities","Charleston",0,0,0,0
"West_Virginia","Cities","Dunbar",0,0,0,0
"West_Virginia","Cities","Fairmont",0,0,0,0
"West_Virginia","Cities","Huntington",1,0,0,0
"West_Virginia","Cities","Martinsburg",0,0,0,0
"West_Virginia","Cities","Morgantown",1,0,0,0
"West_Virginia","Cities","Moundsville",0,0,0,0
"West_Virginia","Cities","Oak Hill",0,0,0,0
"West_Virginia","Cities","Wellsburg",0,0,0,0
"West_Virginia","Metropolitan Counties","Brooke",0,0,0,0
"West_Virginia","Metropolitan Counties","Fayette",0,0,0,0
"West_Virginia","Metropolitan Counties","Hancock",0,0,0,0
"West_Virginia","Nonmetropolitan Counties","Harrison",0,0,0,0
"West_Virginia","Nonmetropolitan Counties","McDowell",0,0,0,0
"Wisconsin","Cities","Algoma",0,0,0,0
"Wisconsin","Cities","Appleton",0,0,0,0
"Wisconsin","Cities","Burlington",0,0,0,0
"Wisconsin","Cities","Fond du Lac",1,0,0,0
"Wisconsin","Cities","Green Bay",0,0,0,0
"Wisconsin","Cities","Janesville",0,0,0,0
"Wisconsin","Cities","La Crosse",0,0,0,0
"Wisconsin","Cities","Madison",5,0,0,0
"Wisconsin","Cities","Merrill",1,0,0,0
"Wisconsin","Cities","Milwaukee",0,0,0,0
"Wisconsin","Cities","Oak Creek",1,0,0,0
"Wisconsin","Cities","River Falls",0,0,0,0
"Wisconsin","Cities","Sparta",0,0,0,0
"Wisconsin","Cities","Wausau",0,0,0,0
"Wisconsin","Universities and Colleges","""University of Wisconsin",2,0,0,0
"Wisconsin","Metropolitan Counties","Dane",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Burnett",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Grant",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Lincoln",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Manitowoc",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Oneida",0,0,0,0
"Wyoming","Cities","Gillette",1,0,0,0
